78120
2003-09-23/03:30:00      2248.3
2003-09-23/04:30:00      2257.5
2003-09-23/05:30:00      2273.9
2003-09-23/06:30:00      2281.6
2003-09-23/07:30:00      2284.3
2003-09-23/08:30:00      2286.6
2003-09-23/09:30:00      2291.8
2003-09-23/10:30:00      2302.3
2003-09-23/11:30:00      2311.2
2003-09-23/12:30:00      2320.1
2003-09-23/13:30:00      2328.8
2003-09-23/14:30:00      2326.4
2003-09-23/15:30:00      2323.2
2003-09-23/16:30:00      2326.0
2003-09-23/17:30:00      2326.4
2003-09-23/18:30:00      2329.7
2003-09-23/19:30:00      2347.8
2003-09-23/20:30:00      2364.0
2003-09-23/21:30:00      2369.7
2003-09-23/22:30:00      2369.2
2003-09-23/23:30:00      2363.0
2003-09-24/00:30:00      2362.7
2003-09-24/01:30:00      2352.4
2003-09-24/02:30:00      2344.3
2003-09-24/03:30:00      2342.1
2003-09-24/04:30:00      2345.0
2003-09-24/05:30:00      2337.3
2003-09-24/06:30:00      2329.4
2003-09-24/07:30:00      2331.1
2003-09-24/08:30:00      2335.3
2003-09-24/09:30:00      2334.8
2003-09-24/10:30:00      2335.6
2003-09-24/11:30:00      2338.9
2003-09-24/12:30:00      2339.0
2003-09-24/13:30:00      2333.1
2003-09-24/14:30:00      2324.7
2003-09-24/15:30:00      2316.8
2003-09-24/16:30:00      2305.4
2003-09-24/17:30:00      2293.9
2003-09-24/18:30:00      2286.6
2003-09-24/19:30:00      2284.5
2003-09-24/20:30:00      2281.6
2003-09-24/21:30:00      2277.1
2003-09-24/22:30:00      2270.2
2003-09-24/23:30:00      2267.0
2003-09-25/00:30:00      2265.4
2003-09-25/01:30:00      2260.1
2003-09-25/02:30:00      2257.1
2003-09-25/03:30:00      2259.2
2003-09-25/04:30:00      2259.9
2003-09-25/05:30:00      2260.4
2003-09-25/06:30:00      2263.8
2003-09-25/07:30:00      2265.8
2003-09-25/08:30:00      2270.3
2003-09-25/09:30:00      2271.5
2003-09-25/10:30:00      2268.2
2003-09-25/11:30:00      2267.4
2003-09-25/12:30:00      2265.2
2003-09-25/13:30:00      2266.0
2003-09-25/14:30:00      2267.6
2003-09-25/15:30:00      2266.4
2003-09-25/16:30:00      2271.5
2003-09-25/17:30:00      2275.8
2003-09-25/18:30:00      2274.6
2003-09-25/19:30:00      2273.8
2003-09-25/20:30:00      2273.0
2003-09-25/21:30:00      2271.6
2003-09-25/22:30:00      2269.6
2003-09-25/23:30:00      2275.4
2003-09-26/00:30:00      0
2003-09-26/01:30:00      0
2003-09-26/02:30:00      0
2003-09-26/03:30:00      0
2003-09-26/04:30:00      0
2003-09-26/05:30:00      0
2003-09-26/06:30:00      0
2003-09-26/07:30:00      0
2003-09-26/08:30:00      0
2003-09-26/09:30:00      0
2003-09-26/10:30:00      0
2003-09-26/11:30:00      0
2003-09-26/12:30:00      0
2003-09-26/13:30:00      0
2003-09-26/14:30:00      0
2003-09-26/15:30:00      0
2003-09-26/16:30:00      0
2003-09-26/17:30:00      0
2003-09-26/18:30:00      0
2003-09-26/19:30:00      0
2003-09-26/20:30:00      0
2003-09-26/21:30:00      0
2003-09-26/22:30:00      0
2003-09-26/23:30:00      0
2003-09-27/00:30:00      0
2003-09-27/01:30:00      0
2003-09-27/02:30:00      0
2003-09-27/03:30:00      0
2003-09-27/04:30:00      0
2003-09-27/05:30:00      0
2003-09-27/06:30:00      0
2003-09-27/07:30:00      0
